Project,Rosette,AuditFix,Consistency,Minimize,DisallowCycles,Time,NDeps,CVE,Status
class-utils,False,no,,,,417.626256942749,14,0,success
infer-owner,False,no,,,,498.8785672187805,0,0,success
@babel_plugin-transform-regenerator,False,no,,,,107.47298336029053,3,0,success
@jest_environment,False,no,,,,171.83773946762085,47,0,success
wrappy,False,no,,,,132.8985161781311,0,0,success
is-promise,False,no,,,,4.7495973110198975,0,0,success
unicode-canonical-property-names-ecmascript,False,no,,,,343.5583276748657,0,0,success
@sinonjs_commons,False,no,,,,10.536316156387329,1,0,success
eslint,False,no,,,,212.42877292633057,114,0,success
hoist-non-react-statics,False,no,,,,234.85824346542358,1,0,success
glob-to-regexp,False,no,,,,1.6478371620178223,0,0,success
brace-expansion,False,no,,,,176.94849801063538,1,0,success
@babel_compat-data,False,no,,,,5.897660732269287,0,0,success
jest-environment-node,False,no,,,,,0,0,ETARGET
@babel_plugin-transform-named-capturing-groups-regex,False,no,,,,127.17549991607666,57,0,success
@babel_highlight,False,no,,,,12.530705213546753,9,0,success
array.prototype.flat,False,no,,,,547.7443888187408,31,0,success
oauth-sign,False,no,,,,2.0505824089050293,0,0,success
duplexer3,False,no,,,,41.200669050216675,0,0,success
jest-runner,False,no,,,,131.529123544693,268,0,success
jest-regex-util,False,no,,,,2.5984694957733154,0,0,success
async,False,no,,,,6.140039920806885,0,0,success
ajv-keywords,False,no,,,,565.4451725482941,1,0,success
global-modules,False,no,,,,55.3982195854187,5,0,success
process,False,no,,,,568.5180258750916,0,0,success
caseless,False,no,,,,70.99919271469116,0,0,success
urix,False,no,,,,94.522634267807,0,0,success
type-detect,False,no,,,,427.6600151062012,0,0,success
http-proxy,False,no,,,,116.41258454322815,3,0,success
assert,False,no,,,,7.417275667190552,43,0,success
follow-redirects,False,no,,,,136.11906361579895,0,0,success
split-string,False,no,,,,535.0962402820587,0,0,success
co,False,no,,,,484.54213213920593,0,0,success
word-wrap,False,no,,,,252.08892345428467,0,0,success
jest-resolve-dependencies,False,no,,,,,0,0,ETARGET
http-errors,False,no,,,,185.63928055763245,5,0,success
@babel_parser,False,no,,,,19.248870372772217,0,0,success
postcss-modules-extract-imports,False,no,,,,7.120863437652588,0,0,success
@webassemblyjs_helper-module-context,False,no,,,,31.430957078933716,10,0,success
agent-base,False,no,,,,,0,0,ERESOLVE
to-object-path,False,no,,,,153.73947024345398,2,0,success
q,False,no,,,,76.85240411758423,3,0,success
@jest_fake-timers,False,no,,,,112.35291409492493,46,0,success
deep-is,False,no,,,,14.375182867050171,0,0,success
spdx-exceptions,False,no,,,,1.8524370193481445,0,0,success
@babel_helper-replace-supers,False,no,,,,125.422438621521,28,0,success
crypto-browserify,False,no,,,,435.8518285751343,43,0,success
mute-stream,False,no,,,,71.30808663368225,0,0,success
anymatch,False,no,,,,356.32408690452576,2,0,success
websocket-extensions,False,no,,,,19.44762635231018,0,0,success
color-name,False,no,,,,1.4343838691711426,0,0,success
@babel_types,False,no,,,,128.11833953857422,2,0,success
icss-utils,False,no,,,,218.0047996044159,0,0,success
aggregate-error,False,no,,,,516.8791406154633,3,0,success
jsesc,False,no,,,,234.2790720462799,0,0,success
diff-sequences,False,no,,,,31.597553253173828,0,0,success
os-tmpdir,False,no,,,,485.58461904525757,0,0,success
onetime,False,no,,,,471.35436034202576,1,0,success
axios,False,no,,,,549.6881160736084,1,0,success
decompress-response,False,no,,,,15.103606462478638,1,0,success
regexpu-core,False,no,,,,46.87888813018799,9,0,success
strip-final-newline,False,no,,,,359.5822858810425,0,0,success
y18n,False,no,,,,352.4077033996582,0,0,success
esutils,False,no,,,,77.8336091041565,0,0,success
faye-websocket,False,no,,,,18.95981478691101,4,0,success
is-path-in-cwd,False,no,,,,218.85693836212158,1,0,success
arr-flatten,False,no,,,,4.887977361679077,0,0,success
universalify,False,no,,,,253.9610152244568,0,0,success
validate-npm-package-license,False,no,,,,49.820908069610596,4,0,success
spdx-correct,False,no,,,,474.82511472702026,3,0,success
websocket-driver,False,no,,,,50.99344992637634,3,0,success
clone,False,no,,,,265.18200182914734,0,0,success
jest-config,False,no,,,,134.535306930542,287,0,success
@jest_test-result,False,no,,,,75.57170462608337,44,0,success
process-nextick-args,False,no,,,,31.365482330322266,0,0,success
lodash.isplainobject,False,no,,,,2.604931116104126,0,0,success
esprima,False,no,,,,250.47422528266907,0,0,success
nopt,False,no,,,,83.19177103042603,1,0,success
is-stream,False,no,,,,7.358264684677124,0,0,success
makeerror,False,no,,,,7.121221303939819,1,0,success
tough-cookie,False,no,,,,335.12375688552856,3,0,success
sort-keys,False,no,,,,530.9336676597595,1,0,success
js-yaml,False,no,,,,115.66619348526001,1,0,success
signal-exit,False,no,,,,,0,0,ETARGET
htmlparser2,False,no,,,,546.5500574111938,6,0,success
babel-plugin-polyfill-corejs3,False,no,,,,350.8517589569092,60,0,success
get-intrinsic,False,no,,,,302.2183074951172,3,0,success
prr,False,no,,,,,0,0,ETARGET
json-parse-even-better-errors,False,no,,,,97.80043148994446,0,0,success
hmac-drbg,False,no,,,,32.79213762283325,4,0,success
pinkie,False,no,,,,438.8660044670105,0,0,success
nan,False,no,,,,361.80002450942993,0,0,success
hash-base,False,no,,,,148.15052437782288,5,0,success
@jest_source-map,False,no,,,,24.503794193267822,3,0,success
events,False,no,,,,240.2147798538208,0,0,success
is-ci,False,no,,,,235.13026452064514,1,0,success
@babel_preset-modules,False,no,,,,312.1960573196411,65,0,success
path-is-inside,False,no,,,,93.20729207992554,0,0,success
widest-line,False,no,,,,392.3827950954437,5,0,success
pify,False,no,,,,488.04514241218567,0,0,success
arrify,False,no,,,,554.419516324997,0,0,success
@babel_plugin-syntax-class-properties,False,no,,,,70.01321458816528,1,0,success
next-tick,False,no,,,,15.277212142944336,0,0,success
lodash.clonedeep,False,no,,,,1.1740686893463135,0,0,success
whatwg-fetch,False,no,,,,,0,0,ERESOLVE
cliui,False,no,,,,455.0090477466583,9,0,success
@cyf1996..._cq-attribute-import,False,no,,,,7.543509483337402,0,0,success
minimist,False,no,,,,313.8856818675995,0,0,success
ignore,False,no,,,,311.04209780693054,0,0,success
mimic-fn,False,no,,,,412.5755639076233,0,0,success
unicode-match-property-ecmascript,False,no,,,,244.47111582756042,2,0,success
@babel_plugin-proposal-async-generator-functions,False,no,,,,141.04926753044128,50,0,success
@babel_plugin-proposal-numeric-separator,False,no,,,,105.46461725234985,47,0,success
readable-stream,False,no,,,,551.0081939697266,4,0,success
duplexer,False,no,,,,16.838583946228027,0,0,success
svgo,False,no,,,,501.77903509140015,17,0,success
@nodelib_fs.walk,False,no,,,,23.806651830673218,6,0,success
slash,False,no,,,,458.5543694496155,0,0,success
html-escaper,False,no,,,,67.40275645256042,0,0,success
@babel_plugin-transform-runtime,False,no,,,,11.509016990661621,70,0,success
eslint-import-resolver-node,False,no,,,,47.771729946136475,8,0,success
yallist,False,no,,,,347.4990727901459,0,0,success
prettier,False,no,,,,3.8817389011383057,0,0,success
is-typedarray,False,no,,,,8.659997463226318,0,0,success
glob,False,no,,,,,0,0,ETARGET
flatted,False,no,,,,183.30188131332397,0,0,success
object-keys,False,no,,,,421.0411922931671,0,0,success
webidl-conversions,False,no,,,,260.14735317230225,0,0,success
caniuse-lite,False,no,,,,5.313685655593872,0,0,success
has-bigints,False,no,,,,140.72266793251038,0,0,success
esrecurse,False,no,,,,557.4819011688232,1,0,success
table,False,no,,,,283.9541015625,18,0,success
tmpl,False,no,,,,194.29456067085266,0,0,success
p-try,False,no,,,,383.42853903770447,0,0,success
fresh,False,no,,,,442.5002508163452,0,0,success
expect,False,no,,,,,0,0,ETARGET
regjsgen,False,no,,,,461.67169976234436,0,0,success
es-abstract,False,no,,,,557.3985764980316,28,0,success
source-list-map,False,no,,,,50.897990465164185,0,0,success
cipher-base,False,no,,,,539.8146915435791,2,0,success
uglify-js,False,no,,,,23.658645629882812,0,0,success
glob-parent,False,no,,,,134.27088689804077,2,0,success
statuses,False,no,,,,395.8944799900055,0,0,success
toidentifier,False,no,,,,134.98440289497375,0,0,success
@babel_plugin-transform-arrow-functions,False,no,,,,80.4721405506134,1,0,success
prepend-http,False,no,,,,576.1359860897064,0,0,success
ci-info,False,no,,,,444.2848262786865,0,0,success
end-of-stream,False,no,,,,29.387199878692627,2,0,success
object-copy,False,no,,,,363.44916343688965,9,0,success
@babel_helper-module-transforms,False,no,,,,85.36877202987671,31,0,success
jsonfile,False,no,,,,358.91314792633057,1,0,success
asn1,False,no,,,,487.42553877830505,1,0,success
moment,False,no,,,,434.83198976516724,0,0,success
@babel_helper-hoist-variables,False,no,,,,104.66601538658142,3,0,success
escape-string-regexp,False,no,,,,376.47829604148865,0,0,success
utils-merge,False,no,,,,81.3331527709961,0,0,success
cssesc,False,no,,,,464.6027834415436,0,0,success
xmlbuilder,False,no,,,,350.33434319496155,0,0,success
load-json-file,False,no,,,,14.858958721160889,0,0,success
dotenv,False,no,,,,418.72480058670044,0,0,success
vary,False,no,,,,282.67543363571167,0,0,success
requires-port,False,no,,,,151.17776942253113,0,0,success
boolbase,False,no,,,,1.7637393474578857,0,0,success
lodash.memoize,False,no,,,,1.3142828941345215,0,0,success
cssom,False,no,,,,2.8772802352905273,0,0,success
performance-now,False,no,,,,21.64882731437683,0,0,success
extend,False,no,,,,489.2158977985382,0,0,success
enquirer,False,no,,,,109.96744966506958,1,0,success
chrome-trace-event,False,no,,,,198.8638460636139,0,0,success
@webassemblyjs_utf8,False,no,,,,1.6525986194610596,0,0,success
@babel_helper-define-polyfill-provider,False,no,,,,548.61248087883,57,0,success
which,False,no,,,,243.15436553955078,1,0,success
ws,False,no,,,,101.963369846344,0,0,success
postcss-modules-scope,False,no,,,,580.6144604682922,3,0,success
expand-brackets,False,no,,,,155.5101683139801,53,0,success
finalhandler,False,no,,,,152.000652551651,9,0,success
is-glob,False,no,,,,62.133267402648926,1,0,success
arr-diff,False,no,,,,515.2815048694611,0,0,success
lodash,False,no,,,,1.3542802333831787,0,0,success
through2,False,no,,,,324.18905544281006,5,0,success
fragment-cache,False,no,,,,199.63613772392273,1,0,success
ansi-regex,False,no,,,,427.91699171066284,0,0,success
path-to-regexp,False,no,,,,533.5422222614288,0,0,success
string.prototype.trimstart,False,no,,,,419.50573086738586,7,0,success
data-urls,False,no,,,,473.2440860271454,6,0,success
tr46,False,no,,,,314.17268562316895,1,0,success
ajv,False,no,,,,329.23218035697937,5,0,success
jws,False,no,,,,9.762487173080444,4,0,success
yargs-parser,False,no,,,,488.28628945350647,0,0,success
is-core-module,False,no,,,,421.5260262489319,2,0,success
emoji-regex,False,no,,,,230.7440505027771,0,0,success
yargs,False,no,,,,484.9579164981842,15,0,success
concat-map,False,no,,,,30.983335494995117,0,0,success
@jest_types,False,no,,,,81.37901473045349,12,0,success
map-obj,False,no,,,,292.55567812919617,0,0,success
prop-types,False,no,,,,376.9338753223419,4,0,success
number-is-nan,False,no,,,,591.8816220760345,0,0,success
base64-js,False,no,,,,451.64330792427063,0,0,success
os-browserify,False,no,,,,1.3131914138793945,0,0,success
get-stream,False,no,,,,17.368960857391357,0,0,success
dom-serializer,False,no,,,,15.558563232421875,3,0,success
map-visit,False,no,,,,226.6313352584839,2,0,success
is-plain-object,False,no,,,,250.38075757026672,0,0,success
asynckit,False,no,,,,8.221274375915527,0,0,success
has-value,False,no,,,,90.38932585716248,4,0,success
functional-red-black-tree,False,no,,,,10.930044174194336,0,0,success
@babel_plugin-syntax-top-level-await,False,no,,,,152.9453146457672,1,0,success
interpret,False,no,,,,593.0714259147644,0,0,success
evp_bytestokey,False,no,,,,96.42712712287903,7,0,success
is-data-descriptor,False,no,,,,85.27420425415039,1,0,success
psl,False,no,,,,512.0682966709137,0,0,success
json-buffer,False,no,,,,27.90989375114441,0,0,success
pseudomap,False,no,,,,334.16522097587585,0,0,success
he,False,no,,,,491.8032338619232,0,0,success
style-loader,False,no,,,,439.4152693748474,0,0,success
is-buffer,False,no,,,,215.15964317321777,0,0,success
eslint-module-utils,False,no,,,,14.005338668823242,9,0,success
is-symbol,False,no,,,,122.51877093315125,1,0,success
@babel_plugin-transform-duplicate-keys,False,no,,,,115.07747268676758,1,0,success
@babel_helper-create-regexp-features-plugin,False,no,,,,145.5916509628296,14,0,success
commondir,False,no,,,,22.256187438964844,0,0,success
normalize-package-data,False,no,,,,,0,0,ETARGET
is-docker,False,no,,,,421.38487815856934,0,0,success
chardet,False,no,,,,567.3308069705963,0,0,success
whatwg-encoding,False,no,,,,325.72878980636597,2,0,success
ee-first,False,no,,,,41.24782466888428,0,0,success
object-assign,False,no,,,,402.1886866092682,0,0,success
@webassemblyjs_wasm-parser,False,no,,,,66.08606243133545,10,0,success
browserify-zlib,False,no,,,,516.7130625247955,1,0,success
read-pkg,False,no,,,,453.2558739185333,32,0,success
https-proxy-agent,False,no,,,,,0,0,ERESOLVE
lines-and-columns,False,no,,,,109.59512209892273,0,0,success
atob,False,no,,,,2.2647502422332764,0,0,success
xmlchars,False,no,,,,356.79757952690125,0,0,success
webpack,False,no,,,,,0,0,ERESOLVE
@babel_plugin-proposal-nullish-coalescing-operator,False,no,,,,117.0158019065857,47,0,success
wordwrap,False,no,,,,87.35861921310425,0,0,success
tslib,False,no,,,,2.539010763168335,0,0,success
@babel_plugin-syntax-async-generators,False,no,,,,97.65728330612183,1,0,success
jwa,False,no,,,,49.332478284835815,3,0,success
regenerate-unicode-properties,False,no,,,,397.9563219547272,1,0,success
has-unicode,False,no,,,,415.9325921535492,0,0,success
shellwords,False,no,,,,17.628738164901733,0,0,success
is-bigint,False,no,,,,149.27821731567383,1,0,success
which-boxed-primitive,False,no,,,,444.75805592536926,12,0,success
tsutils,False,no,,,,,0,0,ERESOLVE
collection-visit,False,no,,,,528.0496935844421,3,0,success
jest-worker,False,no,,,,18.34340238571167,4,0,success
portfinder,False,no,,,,49.64061641693115,6,0,success
require-directory,False,no,,,,66.19045042991638,0,0,success
bcrypt-pbkdf,False,no,,,,7.468901872634888,1,0,success
internal-slot,False,no,,,,125.40940284729004,7,0,success
buffer-from,False,no,,,,525.1835401058197,0,0,success
picomatch,False,no,,,,278.23987555503845,0,0,success
public-encrypt,False,no,,,,490.2624788284302,24,0,success
kind-of,False,no,,,,468.0936095714569,0,0,success
webpack-dev-middleware,False,no,,,,260.35151052474976,15,0,success
param-case,False,no,,,,574.078046798706,4,0,success
regjsparser,False,no,,,,14.639500379562378,1,0,success
accepts,False,no,,,,467.0753378868103,3,0,success
@webassemblyjs_wast-parser,False,no,,,,38.57503294944763,9,0,success
es5-ext,False,no,,,,162.06646871566772,8,0,success
safe-regex,False,no,,,,512.0099127292633,1,0,success
colors,False,no,,,,353.10000228881836,0,0,success
extsprintf,False,no,,,,1.734632968902588,0,0,success
color,False,no,,,,557.4741790294647,5,0,success
https-browserify,False,no,,,,285.2800374031067,0,0,success
@babel_helpers,False,no,,,,186.89355063438416,26,0,success
type-is,False,no,,,,442.77123165130615,3,0,success
@babel_plugin-transform-block-scoping,False,no,,,,104.22724318504333,1,0,success
delegates,False,no,,,,155.56522917747498,0,0,success
parse5,False,no,,,,1.988673210144043,0,0,success
des.js,False,no,,,,177.75328159332275,2,0,success
http-cache-semantics,False,no,,,,4.613904714584351,0,0,success
xtend,False,no,,,,24.54112148284912,0,0,success
prompts,False,no,,,,239.86975955963135,2,0,success
import-lazy,False,no,,,,217.57123231887817,0,0,success
abab,False,no,,,,,0,0,ERESOLVE
jest-resolve,False,no,,,,169.99690914154053,54,0,success
css-loader,False,no,,,,265.43182373046875,15,0,success
@webassemblyjs_wasm-edit,False,no,,,,108.25909900665283,16,0,success
@babel_helper-annotate-as-pure,False,no,,,,9.523250579833984,3,0,success
get-stdin,False,no,,,,276.1084089279175,0,0,success
